Timestamp,Status,URL,Response
2025-07-11T08:44:11.355751,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-11T08:44:11.691340,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7c122493fa90>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-11T08:44:12.844197,OK,https://cerdasmulia.id,200
2025-07-11T08:44:13.291782,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-11T08:44:14.637737,OK,https://jagoti.co.id,200
2025-07-11T08:44:15.079360,OK,https://mail.simgroup.co.id,200
2025-07-11T08:44:15.618752,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-11T08:44:16.087768,OK,http://epsikotest.gawe.id/,200
2025-07-11T08:44:16.607203,OK,https://cleaning.id/login,200
2025-07-11T08:44:17.109530,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-11T08:44:17.668074,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-11T08:44:18.148140,OK,http://css.simgroup.co.id/,200
2025-07-11T08:49:26.320001,OK,https://sim.co.id,200
2025-07-11T08:49:26.984107,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:49:28.583968,OK,https://gawe.id,200
2025-07-11T08:49:29.043526,OK,http://simgroup.co.id,200
2025-07-11T08:49:29.470198,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:49:29.896034,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:49:30.402072,OK,https://cleaning.id/login,200
2025-07-11T08:49:31.518394,OK,https://salesrefi.com,200
2025-07-11T08:49:32.078446,OK,https://gajianduluan.id/login,200
2025-07-11T08:49:32.589528,OK,https://cs.sim.co.id,200
2025-07-11T08:49:33.056658,OK,https://erp.simgroup.co.id,200
2025-07-11T08:49:33.443396,ERROR,http://117.102.114.14:8899/,404
2025-07-11T08:49:33.887433,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:49:36.439427,OK,https://sim.co.id,200
